LIFE_LADDER,LOG_GDP,SOC_SUPPORT,LIFEEXPECT_BIRTH,FREEDOM,GENEROSITY,PERC_CORRUPT,POS_AFFECT,NEG_AFFECT,CONFIDENCE_NATGOVT,DEM_QUALITY,DEL_QUALITY,GINI_INDEX,GINI_HHINC
7.514424801,10.72455978,0.9597013,71.5,0.94143641,0.217952549,0.191016391,0.829217494,0.217577577,0.579888642,1.225186348,1.959059715,0.267,0.537219882
7.55778265,10.73620605,0.954451501,71.80000305,0.948230565,0.134531945,0.209893376,0.836115718,0.207583427,0.467660695,1.204600453,1.898684382,0.267,0.50498873
7.593702316,10.75112534,0.952100098,72.09999847,0.955416322,0.152028441,0.18114756,0.823667407,0.205775306,0.572353303,1.190443397,1.868862629,0.267,0.630812943
7.648785591,10.75559425,0.958218873,72.40000153,0.935437799,0.015592853,0.150607437,0.821422637,0.20605281,0.632478476,,,0.267,0.479050666
5.387331963,9.446442604,0.890588045,64.68000031,0.904574394,-0.021916853,0.760023475,0.797704577,0.300099194,0.556982398,0.167447552,-0.423464239,0.484705882,0.529530406
5.061862469,9.502705574,0.893197775,64.90000153,0.856025338,-0.067105874,0.755288184,0.713907719,0.295253098,0.447033852,0.195477962,-0.431532443,0.484705882,0.510094047
5.238698483,9.555362701,0.894753456,65.19999695,0.872712433,-0.081975199,0.737182975,0.759945571,0.278095126,0.549424827,0.216356426,-0.366028935,0.484705882,0.484080136
5.605202675,9.588835716,0.894368112,65.5,0.855359018,-0.123324633,0.760489643,0.738943636,0.274745524,0.459901333,0.158870548,-0.397110552,0.484705882,0.480913222
5.433215618,9.626997948,0.861986339,65.80000305,0.866641581,-0.150951296,0.76227355,0.744871855,0.291403025,0.42177102,,,0.484705882,0.52009505
5.945851803,9.296648026,0.830963194,67.44000244,0.719104826,-0.170592427,0.660934925,0.859315515,0.305792958,0.648474455,-0.110499188,-0.823377907,0.496,0.369594216
5.964075089,9.282580376,0.855889201,67.59999847,0.800870478,-0.117339171,0.665827513,0.850546062,0.322946101,0.522347212,-0.177853748,-0.824943721,0.496,0.36206609
6.115437508,9.251891136,0.842352092,67.90000153,0.846336305,-0.018464431,0.774084151,0.846354008,0.365246594,0.474427789,-0.166911185,-0.722234428,0.496,0.387520909
5.839518547,9.266903877,0.848941743,68.19999695,0.879128158,-0.170977935,0.733588755,0.829141974,0.314343482,0.640512884,-0.137001991,-0.655896366,0.496,0.41333431
6.128010273,9.27445507,0.851345003,68.5,0.869363725,-0.104021087,0.830743194,0.876474917,0.328171045,0.402085185,,,0.496,0.438511908
4.885072708,9.19824791,0.618550718,60.63999939,0.577937961,-0.133438155,0.749142587,0.542784274,0.327350169,0.703883886,-1.405888081,-0.718142271,0.312,0.361489147
4.762538433,9.219856262,0.729744256,60.79999924,0.659261465,-0.095742442,0.684498072,0.609594345,0.344331503,0.771612763,-1.340729475,-0.70613277,0.312,0.353561848
4.556740761,9.242236137,0.809218585,61.09999847,0.655845225,-0.148785099,0.817527413,0.611369669,0.37049821,0.619130909,-1.320153356,-0.682029903,0.312,0.362563461
3.929344177,9.263900757,0.63822639,61.40000153,0.592504799,-0.159880474,,0.539322555,0.414493799,,-1.332292676,-0.63917017,0.312,0.38081485
4.005450726,9.293959618,0.75882405,61.70000076,0.681654453,-0.222929537,,0.492260754,0.285183787,,,,0.312,0.323928565
5.856523514,8.837931633,0.797612131,65,0.77801466,-0.192817748,0.781459808,0.837205052,0.329850852,0.315775812,0.064006552,-0.141765803,0.457823529,0.455887049
6.018496037,8.856460571,0.790755391,65.19999695,0.733355939,-0.154915765,0.80454427,0.825733781,0.332646847,0.306591809,0.067686766,-0.261976242,0.457823529,0.46023795
6.139824867,8.876843452,0.793659985,65.5,0.799847007,-0.183699355,0.797312021,0.761255682,0.345736474,0.251704782,0.044363294,-0.35615024,0.457823529,0.457764566
6.339318275,8.8945961,0.82895261,65.80000305,0.757827342,-0.170792967,0.777748585,0.848850608,0.268448353,0.270235062,-0.046964772,-0.470085859,0.457823529,0.402195245
6.276246071,8.911958694,0.823999166,66.09999847,0.863207281,-0.096786909,0.826600015,0.871536493,0.265370607,0.323992044,,,0.457823529,0.444246531
5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.680430651,0.203439116,0.414985895,0.97528398,1.342396259,0.332461538,0.363078892
5.628908634,10.22374249,0.917929649,68,0.814692378,-0.16834341,0.568734467,0.72333771,0.182694778,0.3366898,0.90385133,1.3406986,0.332461538,0.405378938
5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.639085293,0.72625488,0.176869258,0.339834303,0.94091773,1.323766232,0.332461538,0.343596786
5.938395977,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,0.332461538,0.396599621
6.091302395,10.32410717,0.932693779,68.59999847,0.885618389,-0.144664913,0.620677948,0.794730246,0.16318211,0.420202583,,,0.332461538,0.367194861
4.506646633,7.261595249,0.640452147,56.40000153,0.693558931,0.086611576,0.701800287,0.73783654,0.302858293,0.682011604,-1.311870694,-0.601361513,0.340333333,0.51554054
4.573154926,7.335052013,0.625596821,57,0.802642584,0.118701845,0.56702733,0.713888168,0.236629039,0.826341391,-1.398237824,-0.659261823,0.340333333,0.543033361
4.297848701,7.382928848,0.718718708,57.5,0.744307697,0.04536299,0.702880859,0.727070868,0.253940523,0.748945594,-1.511707664,-0.662681222,0.340333333,0.520988226
4.180315495,7.455834389,0.73353976,58,0.717101216,0.007518843,0.75689894,0.608514786,0.304436177,0.768354297,-1.564677238,-0.678986609,0.340333333,0.420267493
4.379262447,7.524516582,0.740154505,58.5,0.740343094,0.043273505,0.799466252,0.659520864,0.271753967,0.875270963,,,0.340333333,0.440552592
7.384571075,10.57176685,0.952016532,71.36000061,0.933043957,-0.005278334,0.265479892,0.784109592,0.198813885,0.468558848,1.412057161,2.037089586,0.275615385,0.429592639
7.447925568,10.56982231,0.947800577,71.59999847,0.929861903,0.10706687,0.223369658,0.75131619,0.191057593,0.55760026,1.29203558,1.997026682,0.275615385,0.45906952
7.659843445,10.58807755,0.953940451,71.69999695,0.948372185,-0.030627485,0.249659568,0.797325075,0.181998447,0.485727251,1.265372396,1.975339055,0.275615385,0.394821227
7.788251877,10.61117172,0.963826418,71.80000305,0.962198973,-0.005695975,0.192412779,0.787137091,0.176065788,0.59753859,1.311007023,1.999899864,0.275615385,0.425614446
7.85810709,10.63605976,0.962155044,71.90000153,0.937807381,-0.131735161,0.198604837,0.781546414,0.181780651,0.555102229,,,0.275615385,0.362294197
6.466867924,10.53272915,0.877504528,73,0.803474188,-0.122516043,0.655637443,0.811054468,0.215893835,0.263801724,0.759364009,1.317823052,0.320923077,0.432021111
6.357625008,10.53917408,0.895719409,73.19999695,0.817036211,-0.143634379,0.640602052,0.785965919,0.215400279,0.328252703,0.656632304,1.321429491,0.320923077,0.329389542
6.475208759,10.54698849,0.884922922,73.40000153,0.786780477,-0.095642865,0.622697055,0.772661328,0.27003625,0.283978164,0.520080805,1.3222754,0.320923077,0.340985149
6.635222435,10.56115437,0.931494594,73.59999847,0.83389014,-0.127377018,0.601486027,0.762097776,0.241983935,0.37479353,0.67997849,1.301757574,0.320923077,0.372855246
6.665903568,10.57335186,0.921463072,73.80000305,0.816377223,-0.141567126,0.581775308,0.767313421,0.282451361,0.380547434,,,0.320923077,0.360965639
3.918073177,9.721883774,0.828597128,57.52000046,0.606613815,-0.215491056,0.781658471,0.539160728,0.293042421,0.318829358,-0.358089507,-0.659413218,0.422,0.568679333
4.66101265,9.731321335,0.755861998,58.20000076,0.671300709,-0.21146743,0.86677748,0.626362026,0.371656328,0.370059073,-0.436461389,-0.698702812,0.422,0.496452868
4.831764221,9.726552963,0.780048966,58.70000076,0.698942363,-0.222279608,0.816563547,0.640116572,0.432404667,0.378069758,-0.537229657,-0.736889839,0.422,0.55723691
4.782382965,9.714891434,0.806941152,59.20000076,0.652359545,-0.247073993,0.868305504,0.634047151,0.446124285,0.286989242,-0.571620047,-0.803622365,0.422,0.58923018
4.783009052,9.718316078,0.78482759,59.70000076,0.719135404,-0.217487514,0.82286346,0.640691638,0.417660981,0.311373711,,,0.422,0.485094249
4.117938995,7.353572845,0.697001517,54.70000076,0.812325835,0.126379773,0.571615577,0.838287175,0.27724719,0.796493292,-0.427905083,-0.552332282,0.422666667,0.562509775
4.922099113,7.376553535,0.684799969,55,0.718728781,,0.691069543,0.804012179,0.3792077,0.757543445,,,0.422666667,0.592391193
4.287508011,9.076712608,0.558420002,65.04000092,0.71978116,-0.218929097,0.415525645,0.569884002,0.204327509,0.528196216,-0.018420786,0.600000978,0.380117647,0.391394109
4.121940613,9.107768059,0.517371595,65.09999847,0.639944971,-0.191066504,0.50241679,0.547279775,0.233192086,0.254327297,-0.095760062,0.56956923,0.380117647,0.404153734
4.448386192,9.135268211,0.533412278,64.90000153,0.606468379,-0.235489741,0.560924053,0.563896,0.223224476,0.344541132,-0.00979048,0.646152794,0.380117647,0.4409917
4.45077467,9.18451786,0.590495169,64.69999695,0.820908785,-0.230505854,0.589631975,0.581127703,0.209639609,0.296396226,-0.054174274,0.674269736,0.380117647,0.454276502
4.659097195,9.229100227,0.617218554,64.5,0.7751441,-0.219247594,0.754853785,0.572953463,0.243778914,0.300006181,,,0.380117647,0.419812053
6.984214306,10.68190861,0.937558949,71.22000122,0.898683429,0.083833963,0.473952919,0.785408497,0.187844872,0.601368845,1.180758357,1.782412052,0.306222222,0.454417616
7.037137508,10.69053364,0.925923228,71.30000305,0.889428854,0.173545972,0.412168294,0.764539361,0.20270516,0.628003657,1.060863018,1.773268819,0.306222222,0.390182853
6.873763084,10.70171165,0.906029284,71.59999847,0.870515049,0.144377634,0.445922136,0.737745941,0.187254936,0.552613556,1.022540092,1.754329681,0.306222222,0.354512513
7.074324608,10.71949959,0.892166078,71.90000153,0.840727866,0.141375408,0.414021194,0.736565709,0.196434811,0.622935653,0.982752085,1.737967253,0.306222222,0.319597334
7.118364334,10.73094463,0.919763148,72.19999695,0.8768875,0.030199649,0.495673954,0.780280411,0.243214577,0.592990577,,,0.306222222,0.283512622
3.860351086,8.260647774,0.651468754,55.61999893,0.676916063,0.007108367,0.912682354,0.696154892,0.280321032,0.341002405,0.178221792,-0.106649533,0.426,0.741003156
3.985916138,8.275556564,0.687448561,56,0.852016151,-0.033512827,0.94543612,0.689778268,0.265278548,0.441527426,0.23168543,-0.084567606,0.426,0.520709515
4.514411449,8.289732933,0.647303164,56.40000153,0.75116837,0.094167918,0.893955231,0.668263912,0.304909706,0.516604602,0.228535503,-0.135154873,0.426,0.543426812
5.481310844,8.349396706,0.669111073,56.79999924,0.783046365,0.082861453,0.838609993,0.702511728,0.247518942,0.670288563,0.339194328,-0.086163089,0.426,0.50120151
4.75623703,10.08920479,0.832333207,71.73999786,0.369156331,-0.289120018,0.930213809,0.694675922,0.385433316,0.188292742,0.23915565,0.242033929,0.346384615,0.314226389
5.622519016,10.09288025,0.834824681,71.80000305,0.531736314,-0.27328527,0.823959649,0.73975122,0.277412534,0.437318921,0.210621193,0.214091524,0.346384615,0.309100837
5.302619457,10.09459305,0.802605867,72,0.481616855,-0.26143381,0.898470819,0.700504363,0.336207509,0.132486552,0.273431748,0.097654387,0.346384615,0.317848623
5.14824152,10.10945988,0.752899528,72.19999695,0.438300014,-0.291227311,0.87223947,0.60293901,0.332830757,0.139880896,0.291475028,0.12445531,0.346384615,0.346705943
5.40928936,10.13205814,0.793500781,72.40000153,0.564455688,-0.336384535,0.860302389,0.665699065,0.255006582,0.157048658,,,0.346384615,0.315494269
6.536030769,8.874507904,0.833974659,63.54000092,0.843398929,0.10562703,0.804462552,0.835368037,0.305114686,0.373200327,-0.496581316,-0.654778361,0.523666667,0.494588673
6.464986801,8.894631386,0.822837472,63.90000153,0.868639767,0.049555305,0.821654916,0.851370811,0.310553789,0.272380829,-0.500726223,-0.651932836,0.523666667,0.592926323
6.358916283,8.904984474,0.811235487,64.19999695,0.862675726,0.009652504,0.812030017,0.846122503,0.321357191,0.468962193,-0.417235553,-0.642048836,0.523666667,0.48915869
6.325118542,8.912446976,0.826492071,64.5,0.914521694,-0.059932403,0.799747884,0.845865786,0.308086157,0.458623856,-0.427182585,-0.673654079,0.523666667,0.495318562
6.626591682,8.923428535,0.841107249,64.80000305,0.909538031,-0.011167034,0.765454412,0.871362031,0.262411267,0.45706442,,,0.523666667,0.634369075
3.4124825,7.458611012,0.63771373,50.88000107,0.68355757,0.0133519,0.705246389,0.628649712,0.351264536,0.571207225,-0.906656742,-1.176677346,0.387,0.505556047
3.504693508,7.472111702,0.578859627,51.09999847,0.66595304,0.013805361,0.762152016,0.666970611,0.267741233,0.610287786,-0.622471929,-1.039524555,0.387,0.490203828
3.602854729,7.54667902,0.675447047,52.20000076,0.725685179,-0.049161837,0.802781165,0.686984658,0.374393791,0.465695828,-0.577897191,-1.00050652,0.387,0.520185173
4.873722553,7.600365162,0.634025574,53.29999924,0.738212824,0.046024639,0.750026226,0.704477131,0.422460884,0.639980793,-0.673567533,-1.029090166,0.387,0.618353307
5.25222683,7.633718014,0.630433142,54.40000153,0.731157243,0.100011282,0.778393805,0.743881047,0.4404383,0.59172374,,,0.387,0.603387713
3.888778448,7.410259247,0.554148793,50.54000092,0.508805454,0.284715652,0.70752126,0.592565,0.327208459,0.325261921,-0.717367589,-1.381546021,0.411,0.540398598
3.569762468,7.409274578,0.56431967,55.09999847,0.398295492,0.305790871,0.777403951,0.618564427,0.332539678,0.297118127,-0.734749556,-1.401228666,0.411,0.685332656
3.352300167,7.411055088,0.58374244,55.29999924,0.303540409,0.291111082,0.838523149,0.552774072,0.367341012,0.146064624,-0.751602054,-1.408732533,0.411,0.613710284
3.823865652,7.410451412,0.646984994,55.5,0.484429151,0.380740523,0.647191584,0.573366702,0.321692765,0.435076952,-0.720903516,-1.424440742,0.411,0.574473023
3.614928007,7.416091919,0.537975907,55.70000076,0.591468394,0.420986384,0.720444739,0.5841133,0.358720034,0.367896646,,,0.411,0.669433951
5.055726051,8.350270271,0.790214539,66.37999725,0.695982575,0.021705935,0.834350109,0.82018441,0.299388498,0.329523891,-0.471637368,-0.734601974,0.5466875,0.475822151
4.845436573,8.370887756,0.772375524,66.59999847,0.534057677,-0.090287246,0.848082721,0.862836599,0.31076616,0.296962649,-0.445325613,-0.677448332,0.5466875,0.599836648
5.648154736,8.390897751,0.773909986,66.80000305,0.850046694,0.086563937,0.792875171,0.832396746,0.296846688,0.389274508,-0.436497092,-0.754631639,0.5466875,0.529477537
6.019985676,8.421077728,0.84335494,67,0.898377419,0.078603566,0.783429444,0.842200935,0.248383343,0.495585024,-0.496900558,-0.677816927,0.5466875,0.561559021
5.908423901,8.439203262,0.827067018,67.19999695,0.872161686,0.105728693,0.803564787,0.871844649,0.287357897,0.398913682,,,0.5466875,0.672158837
5.458050728,10.87406635,0.833558202,75.73136139,0.843082368,0.212896392,0.422959864,0.683968484,0.242867544,0.45782268,0.844463527,1.842694521,,0.550611794
5.498420715,10.90435696,0.83207792,75.95350647,0.799743414,0.089243069,0.40281257,0.664092779,0.213114589,0.449610382,0.563998461,1.820220232,,0.513228953
5.362474918,10.9340868,0.83106631,75.90731812,0.830657244,0.128979281,0.415810198,0.63953346,0.200593412,0.545040727,0.637072325,1.849663734,,0.471278399
5.18056345,10.09251308,0.844735265,66.23999786,0.494474709,-0.156426847,0.855361402,0.650690138,0.237619638,0.308385164,0.611585557,0.48798129,0.297916667,0.320106834
5.34438324,10.12800789,0.858733833,66.40000153,0.557721376,-0.204279527,0.907530308,0.706814766,0.244536385,0.279211909,0.653114259,0.4530572,0.297916667,0.2937769
5.448901653,10.15285015,0.899511576,66.80000305,0.55395174,-0.19341144,0.924185812,0.66591078,0.24332577,0.30377233,0.527955234,0.394931078,0.297916667,0.301498115
6.065038681,10.19531918,0.876747549,67.19999695,0.661165953,-0.145813331,0.886361301,0.735184252,0.180921271,0.377770513,0.589618564,0.445649564,0.297916667,0.330753207
7.498070717,10.67007351,0.980283201,73,0.94048512,0.298925996,0.638661802,0.849020839,0.179504439,0.427228123,1.342286825,1.593127012,0.280833333,0.391596675
7.510034561,10.7283411,0.984940052,73,0.951609552,0.278244555,0.719299555,0.873887897,0.158169165,0.363518298,1.358806014,1.532976985,0.280833333,0.340639085
7.476213932,10.74684143,0.966752827,73,0.938783288,0.243323684,0.726845384,0.895254552,0.148160011,0.365041941,1.374495268,1.581840873,0.280833333,0.332437903
4.424379349,8.591399193,0.621466637,58.59999847,0.809382915,-0.038100276,0.832141995,0.71102351,0.284582049,0.733619034,-0.292308986,-0.286168903,0.351,0.425394744
4.342079163,8.65811348,0.61013329,58.90000153,0.777225256,-0.017724538,0.776434958,0.70067668,0.321829438,0.694716752,-0.260329306,-0.175081849,0.351,0.408865809
4.179177284,8.715342522,0.613529384,59.29999924,0.820068777,0.033954486,0.764722109,0.69450444,0.345681459,0.732104599,-0.256837368,-0.13516134,0.351,0.393607318
4.046111107,8.768212318,0.606767476,59.70000076,0.88585043,-0.053620495,0.780802786,0.682090998,0.317936778,0.8392784,-0.22030808,-0.099256828,0.351,0.380112171
3.818068743,8.830280304,0.638051987,60.09999847,0.890443385,0.071806304,0.80526334,0.65728718,0.357458085,0.753280878,,,0.351,0.428205669
5.597375393,9.21064949,0.904827833,61.27999878,0.71941328,0.396065295,0.970144212,0.852418959,0.241678208,0.653533399,-0.131459564,-0.262202919,0.395,0.418024987
5.04279995,9.246450424,0.809478104,61.5,0.779418349,0.459267557,0.945967257,0.876232743,0.274292201,0.645185173,-0.215111732,-0.334635764,0.395,0.38479504
5.136325359,9.284182549,0.791830599,61.70000076,0.82994163,0.487541914,0.889677405,0.832811952,0.341573596,0.80088073,-0.103141956,-0.214709952,0.395,0.413669288
5.098401546,9.322663307,0.795589209,61.90000153,0.865026295,0.475460678,0.900416434,0.862584174,0.319171578,0.825765371,-0.190967619,-0.166090265,0.395,0.449708253
5.340295792,9.362827301,0.809378862,62.09999847,0.879374385,0.499377817,0.867729425,0.863717854,0.295986801,0.837602735,,,0.395,0.464347184
4.682224274,9.736499786,0.644063771,64.86000061,0.766822994,0.210001796,0.639682412,0.618345201,0.511569083,0.744599879,-1.227865696,-0.890118122,0.4134,0.4708471
4.749955654,9.711170197,0.572406888,65.09999847,0.780383229,0.145681813,0.698951244,0.644848764,0.519858181,0.753276825,-1.2196064,-0.762112558,0.4134,0.465095609
4.652730942,9.825400352,0.566281199,65.40000153,0.773303747,0.154438794,0.712782621,0.686764956,0.52587682,0.709471166,-1.078046441,-0.701219976,0.4134,0.524211705
4.716783047,9.856533051,0.714232922,65.69999695,0.730635166,0.186621651,0.714941323,0.693666041,0.438533902,,-1.114465237,-0.720983267,0.4134,0.852039635
4.278117657,9.886064529,0.673764706,66,0.603319883,0.044715501,0.703439772,0.553196609,0.493148893,0.549940705,,,0.4134,0.44058615
4.541502476,9.604972839,0.725150704,58.63999939,0.646006584,-0.038037393,0.726008117,0.573671103,0.563631117,0.512633264,-1.812298059,-1.258450747,0.2905,0.570642948
4.493377209,9.620651245,0.684434831,58.40000153,0.599459946,-0.019348731,0.762167156,0.490032554,0.58126694,0.435163736,-1.694117546,-1.317633867,0.2905,0.631783724
4.412537098,9.695360184,0.718956709,59,0.666160166,-0.088390231,0.798866451,0.488692015,0.569758058,0.418604314,-1.665165424,-1.351849914,0.2905,0.548373163
4.462399006,9.659119606,0.695109367,59.59999847,0.627722025,-0.037714854,0.757108808,0.505288541,0.59053874,0.424050778,-1.689633727,-1.369387388,0.2905,0.55036813
7.018379211,10.7974987,0.967744648,71.90000153,0.921629548,0.259822041,0.406036258,0.784334838,0.228723049,0.459882379,1.185246229,1.686500072,0.326153846,0.495984018
6.830125332,11.01564217,0.95294255,72,0.892276943,0.227882653,0.408756912,0.7993204,0.225349247,0.571841061,1.121519446,1.685622692,0.326153846,0.393113405
7.04073143,11.05449009,0.958144009,72.09999847,0.874589145,0.168430954,0.398544312,0.809203029,0.211063311,0.574739754,1.069366932,1.543370843,0.326153846,0.36578542
7.060155392,11.11744022,0.943481982,72.19999695,0.905341148,0.210759684,0.33708474,0.833388925,0.212784126,0.603799641,1.155644417,1.463197708,0.326153846,0.367454171
6.962335587,11.16332817,0.937862396,72.30000305,0.861471593,0.139783427,0.362210244,0.810857236,0.213050067,0.618405282,,,0.326153846,0.366410613
7.400570393,10.36413765,0.889069736,72.63999939,0.706974626,0.091592588,0.818039954,0.604293108,0.271255702,0.443641841,-0.15607816,1.100101471,0.4112,0.281404018
7.07941103,10.37425232,0.864130199,72.69999695,0.752783954,0.105966061,0.789429903,0.696547687,0.256258249,0.405343235,-0.175023496,1.19148016,0.4112,0.29365477
7.159010887,10.39477539,0.889660776,72.90000153,0.772297323,0.15050979,0.804056585,0.629189372,0.263090223,0.43813318,-0.003985524,1.229350686,0.4112,0.306069046
7.331036091,10.40826416,0.916440845,73.09999847,0.768076301,0.142772496,0.792652249,0.673591316,0.276443154,0.389368147,-0.091396242,1.126434684,0.4112,0.245601237
6.92717886,10.4245739,0.90959543,73.30000305,0.724662304,0.052549962,0.770134807,0.66348964,0.28206256,0.422329724,,,0.4112,0.261861771
6.026585102,10.43252182,0.89789933,72.95999908,0.623531222,-0.06720639,0.919959545,0.716064274,0.356019616,0.309035748,0.728713989,0.340944111,0.344,0.472247213
5.847683907,10.44295979,0.908986509,73,0.574765742,-0.066691227,0.912753046,0.691772103,0.329209089,0.260625869,0.705309868,0.367061794,0.344,0.406529307
5.95452404,10.45320511,0.927212834,73.19999695,0.623741627,-0.082749397,0.902801216,0.685422838,0.339173585,0.23759909,0.701679826,0.414806724,0.344,0.397048205
6.198870182,10.4693718,0.919791222,73.40000153,0.632843256,-0.037178084,0.866667926,0.661180735,0.322846144,0.230196297,0.645315766,0.429987013,0.344,0.346708387
6.516526699,10.48051643,0.912656128,73.59999847,0.650009274,-0.023462269,0.887824833,0.649023056,0.402975351,0.206626192,,,0.344,0.457490861
3.570368528,8.024382591,0.710991681,47.40000153,0.780773103,-0.064787619,0.671356261,0.647041082,0.290650547,0.629748821,-0.772423983,-0.609735727,0.42,0.511411369
4.445038795,8.083826065,0.703991652,47.70000076,0.7997455,-0.038274027,0.744249642,0.663881719,0.347228676,0.643835604,-0.618869781,-0.562098861,0.42,0.527495503
4.542545795,8.138846397,0.617400765,48.29999924,0.768789351,-0.028539145,0.757453382,0.70361656,0.378029406,0.714816749,-0.601345599,-0.548912168,0.42,0.550322711
5.037734985,8.188968658,0.661375344,48.90000153,0.732097924,-0.096848264,0.770940244,0.697735488,0.35745579,0.516654313,-0.683459938,-0.564029217,0.42,0.557953954
5.26837492,8.236133575,0.620882571,49.5,0.712590039,-0.036959659,0.790966868,0.682098389,0.385631382,0.535438716,,,0.42,0.52024436
5.310538769,8.993581772,0.874231517,66.58000183,0.808973134,0.001044301,0.861132503,0.737160861,0.309984922,0.279506475,0.293532729,-0.073747605,0.469,0.718125999
5.889759064,9.011104584,0.91302985,67.09999847,0.860676348,-0.128097996,0.882796168,0.769282162,0.243399635,0.348201752,0.47238034,0.076472007,0.469,0.56453526
5.922620773,10.52774811,0.900040329,74.51999664,0.838051736,-0.150382042,0.617483139,0.741508007,0.18943283,0.37951529,1.002343178,1.562861204,0.321,0.4244335
5.879684448,10.54225731,0.922657192,74.69999695,0.831694186,-0.166381299,0.654443085,0.768090606,0.176408634,0.352867216,1.02655673,1.522612214,0.321,0.443165004
5.954650879,10.55274868,0.899773836,74.80000305,0.836064637,-0.073620148,0.697639346,0.76010859,0.192402646,0.362200648,0.985401094,1.549104095,0.321,0.329055846
5.910676479,10.57137394,0.881961286,74.90000153,0.849396586,-0.217277035,0.659198642,0.740387619,0.17551218,0.412489951,1.064277649,1.519917488,0.321,0.42615369
5.793575287,10.58161831,0.886431932,75,0.77347213,-0.272972286,0.686784506,0.703355014,0.185300156,0.384880394,,,0.321,0.418661803
5.333021641,9.062093735,0.816130996,65.90000153,0.728743196,-0.102667682,,0.660055876,0.312646091,,-0.646835566,0.198289096,0.343,0.378347367
5.404593468,9.046768188,0.830443859,66.19999695,0.766517043,-0.044257402,,0.689984202,0.305195779,,-0.687563419,0.226363838,0.343,0.358392894
5.27128458,9.034749031,0.819944739,66.40000153,0.771350622,-0.036488943,,0.640657842,0.311913371,,-0.602687955,0.190379545,0.343,0.369783759
4.808082581,9.028517723,0.814664543,66.59999847,0.766262472,-0.150125921,,0.627798378,0.391505182,,-0.625526786,0.183538705,0.343,0.363606215
4.638933659,9.024435043,0.799544334,66.80000305,0.762420297,-0.183489695,,,,,,,0.343,0.391051114
5.970097542,10.06846523,0.79529345,62.27999878,0.799462974,-0.006787338,0.805351257,0.717839718,0.169456705,0.603504002,-0.573951423,-0.430692345,0.305866667,0.300080419
5.949995041,10.06577873,0.931349277,62.79999924,0.740132809,-0.047781285,0.713844299,0.730147421,0.173994005,0.816247523,-0.599363983,-0.349530786,0.305866667,0.309078783
5.533551693,10.06249809,0.927810669,63.40000153,0.782805562,-0.046834081,0.702016652,0.702479124,0.15541473,0.759726167,-0.599521577,-0.353907615,0.305866667,0.339127779
5.882351398,10.08812237,0.914093196,64,0.745243967,-0.045617759,0.755250692,0.756762207,0.171486408,0.755705774,-0.605611205,-0.263141751,0.305866667,0.337242872
6.00763607,10.111166,0.936656713,64.59999847,0.84018296,-0.108595312,0.82378298,0.69319874,0.161542282,0.615031958,,,0.305866667,0.384010792
4.904579639,7.920532227,0.765436411,57.74000168,0.819018543,0.187055409,0.849194229,0.814435542,0.221096709,0.635234892,-0.713739693,-0.499915898,0.4365,0.655450225
4.357617855,7.950148582,0.77692306,58.29999924,0.792990327,0.235459939,0.852549851,0.70225662,0.172422111,0.747988701,-0.695436656,-0.525824308,0.4365,0.620480418
4.396127701,7.981573582,0.70592159,58.90000153,0.748508275,0.313143224,0.828411579,0.742762327,0.225647658,0.577654064,-0.735161185,-0.486509323,0.4365,0.556292892
4.475654125,8.004040718,0.714604318,59.5,0.853394389,0.249233559,0.85400039,0.788452208,0.230210304,0.637862563,-0.643422961,-0.478327602,0.4365,0.521331966
4.655702591,8.03267765,0.706719875,60.09999847,0.821412981,0.306653082,0.844244063,0.759102881,0.236920774,0.675367296,,,0.4365,0.584187031
5.000375271,9.070881844,0.705632329,64.11388397,0.44139123,0.006206228,0.775200605,0.636128306,0.205950245,0.344450057,-0.271043688,-0.356808692,0.289909091,0.359232217
5.077460766,9.122049332,0.805270791,64.33822632,0.561048269,0.174990952,0.850647092,0.753090382,0.179988816,0.328998387,-0.175094694,-0.426657856,0.289909091,0.40842995
5.759412289,9.153971672,0.82380271,64.60875702,0.827398598,0.119905442,0.940897942,0.703886986,0.14960672,0.313764572,-0.215611726,-0.345983177,0.289909091,0.407474339
6.149199963,9.189712524,0.792087257,64.87929535,0.857676744,0.11196661,0.92519182,0.738435566,0.185879096,0.298196137,-0.161395013,-0.367653489,0.289909091,0.402043372
6.391825676,,0.82240653,65.14982605,0.88973701,,0.922078192,0.778271317,0.170248464,0.347546548,,,0.289909091,0.402302265
6.180138588,11.16807175,,65.80000305,,,,,,,-0.254226625,-0.127895653,,0.523020625
6.146031857,11.13424301,0.823017776,66.09999847,0.821662426,0.049360745,,0.722893655,0.323691428,,-0.438526899,-0.1075624,,0.543350816
5.947194576,11.13985634,0.845222056,66.30000305,0.840967178,-0.107972071,,0.688287258,0.314922988,,-0.339310467,-0.117003053,,0.538838744
6.093905449,11.09027195,0.853491306,66.5,0.884181619,-0.039013941,,0.692071915,0.307320803,,-0.323726535,-0.11457786,,0.591861427
